document_id,title,pdf_path,page,word_count,text
ppc_isa,PowerPC User Instruction Set Architecture Book I,decomp-orchestrator/knowledge/sources/rag_search/powerpc_docs/data/pdfs/ppc_isa.pdf,134,702,"Version 2.01

The modification affects only the addresses presented
 Data Length (bytes) EA Modification
to the storage subsystem (see Book III, PowerPC
Operating Environment Architecture). All effective 1 XOR with 0b111
addresses in architecturally defined registers, as well
 2 XOR with 0b110
as the Current Instruction Address (CIA) and Next
Instruction Address (NIA), are independent of Endian 4 XOR with 0b100
mode. For example:
 8 (no change)
 ■ The effective address placed into the Link Reg-
 Table 2. PowerPC Little-Endian, effective address
 ister by a Branch instruction with L K = 1 is equal
 modification for individual aligned scalars
 to the CIA of the Branch instruction + 4.
 ■ The effective address placed into RA by a The effective address modification makes it appear to
 Load/Store with Update instruction is the value the processor that individual aligned scalars are
 computed as described in the instruction stored Little-Endian, while in fact they are stored Big-
 description. Endian but in different bytes within doublewords from
 the order in which they are stored in Big-Endian
 ■ The effective addresses placed into System Reg-
 mode.
 isters when the system error handler is invoked
 (e.g., SRR0, DAR; see Book III, PowerPC Oper-
 For example, in Little-Endian mode structure s would
 ating Environment Architecture) are those that
 be placed in storage as follows, from the point of view
 were computed or would have been computed by
 of the storage subsystem (i.e., after the effective
 the interrupted program.
 address modification described above).
The modification is performed regardless of whether
address translation is enabled or disabled and, if
address translation is enabled, regardless of the 00 11 12 13 14
translation mechanism used (see Book III, PowerPC 00 01 02 03 04 05 06 07
Operating Environment Architecture). The actual 08 21 22 23 24 25 26 27 28
transfer of data and instructions to and from storage 08 09 0A 0B 0C 0D 0E 0F
is unaffected (and thus unencumbered by multiplexors
for byte swapping).
 10 'D' 'C' 'B' 'A' 31 32 33 34
 10 11 12 13 14 15 16 17
The modification of the low-order three bits of the 18 51 52 'G' 'F' 'E'
effective address in Little-Endian mode is done as 18 19 1A 1B 1C 1D 1E 1F
follows, for access to an individual aligned scalar. 20 61 62 63 64
(Alignment is as determined before this modification.)
 20 21 22 23 24 25 26 27
Access to an individual unaligned scalar or to multiple
scalars is described in subsequent sections, as is Figure 42. PowerPC Little-Endian, structure 's' in
access to certain architecturally defined data in storage subsystem
storage, data in caches (e.g., see Book II, PowerPC
Virtual Environment Architecture, and Book III, Figure 42 is identical to Figure 41 except that the byte
PowerPC Operating Environment Architecture), etc. numbers within each doubleword are reversed. (This
 identity is in some sense an artifact of depicting
In Little-Endian mode, the effective address is com- storage as a sequence of doublewords. If storage is
puted in the same way as in Big-Endian mode. Then, instead depicted as a sequence of words, a single
in Little-Endian mode only, the low-order three bits of byte stream, etc., then no such identity appears.
the effective address are Exclusive ORed with a However, regardless of the unit in which storage is
three-bit value that depends on the length of the depicted or accessed, the address of a given byte in
operand (1, 2, 4, or 8 bytes), as shown in Table 2. Figure 42 differs from the address of the same byte
This modified effective address is then presented to in Figure 41 only in the low-order three bits, and the
the storage subsystem, and data of the specified sum of the two 3-bit values that comprise the low-
length are transferred to or from the addressed (as order three bits of the two addresses is equal to 7.
modified) storage locations(s). Depicting storage as a sequence of doublewords
 makes this relationship easy to see.)

 Because of the modification performed on effective
 addresses, structure s appears to the processor to be
 mapped into storage as follows when the processor is
 in Little-Endian mode.

124 PowerPC User Instruction Set Architecture"
ppc_isa,PowerPC User Instruction Set Architecture Book I,decomp-orchestrator/knowledge/sources/rag_search/powerpc_docs/data/pdfs/ppc_isa.pdf,135,705,"Version 2.01

 11 12 13 14 00 5.3.4.2 Other Scalars
 07 06 05 04 03 02 01 00
 As described below, the system alignment error
 21 22 23 24 25 26 27 28 08
 handler may be (see the subsection entitled “Indi-
 0F 0E 0D 0C 0B 0A 09 08
 vidual Unaligned Scalars”) or is (see the subsection
 'D' 'C' 'B' 'A' 31 32 33 34 10 entitled “Multiple Scalars”) invoked if attempt is made
 17 16 15 14 13 12 11 10 in Little-Endian mode to execute any of the
 51 52 'G' 'F' 'E' 18 instructions described in the following two sub-
 1F 1E 1D 1C 1B 1A 19 18
 sections.
 61 62 63 64 20
 23 22 21 20
 Individual Unaligned Scalars
Figure 43. PowerPC Little-Endian, structure 's' as The “trick” of Exclusive ORing the low-order three bits
 seen by processor of the effective address of an individual scalar does
 not work unless the scalar is aligned. In Little-Endian
Notice that, as seen by the program executing in the mode, PowerPC processors may cause the system
processor, the mapping for structure s is identical to alignment error handler to be invoked whenever any
the Little-Endian mapping shown in Figure 41. From a of the Load or Store instructions listed in Section
point of view outside the processor, however, the 5.3.4.1 is issued with an unaligned effective address,
addresses of the bytes making up structure s are as regardless of whether such an access could be
shown in Figure 42. These addresses match neither handled without invoking the system alignment error
the Big-Endian mapping of Figure 40 nor the Little- handler in Big-Endian mode.
Endian mapping of Figure 41; allowance must be
made for this in certain circumstances (e.g., when PowerPC processors are not required to invoke the
performing I/O; see Section 5.3.7). system alignment error handler when an unaligned
 access is attempted in Little-Endian mode. The imple-
The following four sections describe in greater detail mentation may handle some or all such accesses
the effects of running in Little-Endian mode on without invoking the system alignment error handler,
accessing data, on fetching instructions, on explicitly just as in Big-Endian mode. The architectural require-
accessing the caches and any address translation ment is that halfwords, words, and doublewords be
lookaside buffers (e.g., see Book II, PowerPC Virtual placed in storage such that the Little-Endian effective
Environment Architecture, and Book III, PowerPC address of the lowest-order byte is the effective
Operating Environment Architecture), and on doing address computed by the Load or Store instruction,
I/O. the Little-Endian address of the next-lowest-order byte
 is one greater, and so on. (Load And Reserve and
 Store Conditional differ somewhat from the rest of the
5.3.4 PowerPC Data Addressing in instructions listed in Section 5.3.4.1, in that neither
 the implementation nor the system alignment error
Little-Endian Mode handler is expected to handle these four instructions
 “correctly” if their operands are not aligned.)
5.3.4.1 Individual Aligned Scalars
 Figure 44 shows an example of a word w stored at
When the storage operand is aligned for any instruc- Little-Endian address 5. The word is assumed to
tion in the following classes, the effective address contain the binary value 0x1112_1314.
presented to the storage subsystem is computed as
described in Section 5.3.3.2: Fixed-Point Load, Fixed-
Point Store, Load and Store with Byte Reversal, 12 13 14 00
Floating-Point Load, Floating-Point Store (including 07 06 05 04 03 02 01 00
stfiwx), and Load And Reserve and Store Conditional 11 08
(see Book II).
 0F 0E 0D 0C 0B 0A 09 08

The Load and Store with Byte Reversal instructions Figure 44. Little-Endian mapping of word 'w' stored
have the effect of loading or storing data in the oppo- at address 5
site Endian mode from that in which the processor is
running. That is, data are loaded or stored in Little- In Little-Endian mode word w would be placed in
Endian order if the processor is running in Big-Endian storage as follows, from the point of view of the
mode, and in Big-Endian order if the processor is storage subsystem (i.e., after the effective address
running in Little-Endian mode. modification described in Section 5.3.3.2).

 Chapter 5. Optional Facilities and Instructions 125"
ppc_isa,PowerPC User Instruction Set Architecture Book I,decomp-orchestrator/knowledge/sources/rag_search/powerpc_docs/data/pdfs/ppc_isa.pdf,136,595,"Version 2.01

 address presented to the storage subsystem in order
00 12 13 14 to fetch an instruction is the value from the CIA, mod-
 00 01 02 03 04 05 06 07 ified as described in Section 5.3.3.2 for aligned word-
08 11 length scalars. A Little-Endian program is thus an
 08 09 0A 0B 0C 0D 0E 0F array of aligned Little-Endian words, with each word
 fetched and executed in order (discounting branches
Figure 45. PowerPC Little-Endian, word 'w' stored at and invocations of the system error handler).
 address 5 in storage subsystem
 Figure 46 shows an example of a small assembly lan-
Notice that the unaligned word w in Figure 45 spans guage program p.
two doublewords. The two parts of the unaligned
word are not contiguous as seen by the storage sub-
system. loop:
 cmplwi r5,0
 beq done
An implementation may choose to support some but
 lwzux r4,r5,r6
not all unaligned Little-Endian accesses. For example, add r7,r7,r4
an unaligned Little-Endian access that is contained subi r5,r5,4
within a single doubleword may be supported, while b loop
one that spans doublewords may cause the system done:
alignment error handler to be invoked. stw r7,total
 Figure 46. Assembly language program 'p'
Multiple Scalars
 The Big-Endian mapping for program p is shown in
PowerPC has two classes of instructions that handle Figure 47 (assuming the program starts at address 0).
multiple scalars, namely the Load and Store Multiple
instructions and the Move Assist instructions.
Because both classes of instructions potentially deal 00 loop: cmplwi r5,0 beq done
with more than one word-length scalar, neither class 00 01 02 03 04 05 06 07
is amenable to the effective address modification
 08 lwzux r4,r5,r6 add r7,r7,r4
described in Section 5.3.3.2 (e.g., pairs of aligned
 08 09 0A 0B 0C 0D 0E 0F
words would be accessed in reverse order from what
the program would expect). Attempting to execute 10 subi r5,r5,4 b loop
any of these instructions in Little-Endian mode causes 10 11 12 13 14 15 16 17
the system alignment error handler to be invoked. 18 done: stw r7,total
 18 19 1A 1B 1C 1D 1E 1F
5.3.4.3 Page Table
 Figure 47. Big-Endian mapping of program 'p'
The layout of the Page Table in storage (see Book III,
PowerPC Operating Environment Architecture) is The same program p is shown mapped Little-Endian
independent of Endian mode. A given byte in the in Figure 48.
Page Table must be accessed using an effective
address appropriate to the mode of the executing
program (e.g., the high-order byte of a Page Table beq done loop: cmplwi r5,0 00
Entry must be accessed with an effective address 07 06 05 04 03 02 01 00
ending with 0b000 in Big-Endian mode, and with an add r7,r7,r4 lwzux r4,r5,r6 08
effective address ending with 0b111 in Little-Endian 0F 0E 0D 0C 0B 0A 09 08
mode). b loop subi r5,r5,4 10
 17 16 15 14 13 12 11 10

5.3.5 PowerPC Instruction done: stw r7,total 18
 1F 1E 1D 1C 1B 1A 19 18
Addressing in Little-Endian Mode
 Figure 48. Little-Endian mapping of program 'p'
Each PowerPC instruction occupies an aligned word in
storage. The processor fetches and executes In Little-Endian mode program p would be placed in
instructions as if the CIA were advanced by four for storage as follows, from the point of view of the
each sequentially fetched instruction. When the storage subsystem (i.e., after the effective address
processor is in Little-Endian mode, the effective modification described in Section 5.3.3.2).

126 PowerPC User Instruction Set Architecture"
ppc_isa,PowerPC User Instruction Set Architecture Book I,decomp-orchestrator/knowledge/sources/rag_search/powerpc_docs/data/pdfs/ppc_isa.pdf,137,759,"Version 2.01

 effective address that a program executing in
00 beq done loop: cmplwi r5,0 Little-Endian mode would use to access the
 00 01 02 03 04 05 06 07 instruction as a data word using a Load instruc-
08 add r7,r7,r4 lwzux r4,r5,r6 tion.
 08 09 0A 0B 0C 0D 0E 0F
 ■ An offset in a relative Branch instruction (Branch
10 b loop subi r5,r5,4 or Branch Conditional with A A = 0 ) reflects the
 10 11 12 13 14 15 16 17 difference between the addresses of the branch
18 done: stw r7,total and target instructions, using the addresses that
 18 19 1A 1B 1C 1D 1E 1F a program executing in Little-Endian mode would
 use to access the instructions as data words
Figure 49. PowerPC Little-Endian, program 'p' in using Load instructions.
 storage subsystem
 ■ A target address in an absolute Branch instruc-
 tion (Branch or Branch Conditional with A A = 1 ) is
Figure 49 is identical to Figure 48 on page 126
 the address that a program executing in Little-
except that the byte numbers within each doubleword
 Endian mode would use to access the target
are reversed. (This identity is in some sense an
 instruction as a data word using a Load instruc-
artifact of depicting storage as a sequence of
 tion.
doublewords. If storage is instead depicted as a
sequence of words, a single byte stream, etc., then no ■ The storage locations that contain the first set of
such identity appears. However, regardless of the instructions executed by each kind of system
unit in which storage is depicted or accessed, the error handler must be set in a manner consistent
address of a given byte in Figure 49 differs from the with the Endian mode in which the system error
address of the same byte in Figure 48 on page 126 handler will be invoked. (These sets of
only in the low-order three bits, and the sum of the instructions occupy architecturally defined
two 3-bit values that comprise the low-order three locations; see Book III, PowerPC Operating Envi-
bits of the two addresses is equal to 7. Depicting ronment Architecture.) Thus if the system error
storage as a sequence of doublewords makes this handler is to be invoked in Little-Endian mode,
relationship easy to see.) the first set of instructions for each kind of
 system error handler must appear in storage,
Each individual machine instruction appears in from the point of view of the storage subsystem
storage as a 32-bit integer containing the value (i.e., after the effective address modification
described in the instruction description, regardless of described in Section 5.3.3.2), with the pair of
the Endian mode. This is a consequence of the fact instructions within each doubleword reversed
that individual aligned scalars are mapped in storage from the order in which they are to be executed.
in Big-Endian byte order. (If the instructions are placed into storage by a
 program running in the same Endian mode as
Notice that, as seen by the processor when executing that in which the system error handler will be
program p, the mapping for program p is identical to invoked, the appropriate order will be achieved
the Little-Endian mapping shown in Figure 48. From a naturally.)
point of view outside the processor, however, the
addresses of the bytes making up program p are as Programming Note
shown in Figure 49. These addresses match neither
 In general, a given subroutine in storage cannot
the Big-Endian mapping of Figure 47 nor the Little-
 be shared between programs running in different
Endian mapping of Figure 48.
 Endian modes. This affects the sharing of subrou-
 tine libraries.
All instruction effective addresses visible to an exe-
cuting program are the effective addresses that are
computed by that program or, in the case of the
system error handler, effective addresses that were
or could have been computed by the interrupted
 5.3.6 PowerPC Cache Management
program. These effective addresses are independent Instructions in Little-Endian Mode
of Endian mode. Examples for Little-Endian mode
include the following. Instructions for explicitly accessing the caches (see
 Book II, PowerPC Virtual Environment Architecture)
 ■ An instruction address placed into the Link Reg-
 are unaffected by Endian mode. (Identification of the
 ister by a Branch instruction with L K = 1 , or an
 block to be accessed is not affected by the low-order
 instruction address saved in a System Register
 three bits of the effective address.)
 when the system error handler is invoked, is the

 Chapter 5. Optional Facilities and Instructions 127"
ppc_isa,PowerPC User Instruction Set Architecture Book I,decomp-orchestrator/knowledge/sources/rag_search/powerpc_docs/data/pdfs/ppc_isa.pdf,138,866,"Version 2.01

5.3.7 PowerPC I/O in Little-Endian 5.3.8 Origin of Endian
Mode
 The terms Big-Endian and Little-Endian come from
Input/output (I/O), such as writing the contents of a Part I, Chapter 4, of Jonathan Swift's Gulliver's
large area of storage to disk, transfers a byte stream Travels. Here is the complete passage, from the
on both Big-Endian and Little-Endian systems. For the edition printed in 1734 by George Faulkner in Dublin.
disk transfer, the first byte of the area is written to ... our Histories of six Thousand Moons make
the first byte of the disk record and so on. no Mention of any other Regions, than the
 two great Empires of Lilliput and Blefuscu.
For a PowerPC system running in Big-Endian mode, Which two mighty Powers have, as I was
I/O transfers happen “naturally” because the byte going to tell you, been engaged in a most
that the processor sees as byte 0 is the same one obstinate War for six and thirty Moons past.
that the storage subsystem sees as byte 0. It began upon the following Occasion. It is
 allowed on all Hands, that the primitive Way
For a PowerPC system running in Little-Endian mode of breaking Eggs before we eat them, was
this is not the case, because of the modification of the upon the larger End: But his present Majes-
low-order three bits of the effective address when the ty's Grand-father, while he was a Boy, going
processor accesses storage. In order for I/O transfers to eat an Egg, and breaking it according to
to transfer byte streams properly, in Little-Endian the ancient Practice, happened to cut one of
mode I/O transfers must be performed as if the bytes his Fingers. Whereupon the Emperor his
transferred were accessed one byte at a time, using Father, published an Edict, commanding all
the address modification described in Section 5.3.3.2 his Subjects, upon great Penalties, to break
for single-byte scalars. This does not mean that I/O the smaller End of their Eggs. The People so
on Little-Endian PowerPC systems must use only highly resented this Law, that our Histories
1-byte-wide transfers; data transfers can be as wide tell us, there have been six Rebellions raised
as desired, but the order of the bytes transferred on that Account; wherein one Emperor lost
within doublewords must appear as if the bytes were his Life, and another his Crown. These civil
fetched or stored one byte at a time. See the System Commotions were constantly fomented by the
Architecture documentation for a given PowerPC Monarchs of Blefuscu; and when they were
system for details on the transfer width and byte quelled, the Exiles always fled for Refuge to
ordering on that system. that Empire. It is computed that eleven
 Thousand Persons have, at several Times,
However, not all I/O done on PowerPC systems is for suffered Death, rather than submit to break
large areas of storage as described above. I/O can their Eggs at the smaller End. Many hundred
be performed with certain devices merely by storing large Volumes have been published upon this
to or loading from addresses that are associated with Controversy: But the Books of the Big-
the devices (the terms “memory-mapped I/O” and Endians have been long forbidden, and the
“programmed I/O” or “PIO” are used for this). For whole Party rendered incapable by Law of
such PIO transfers, care must be taken when defining holding Employments. During the Course of
the addresses to be used, for these addresses are these Troubles, the Emperors of Blefuscu did
subject to the effective address modification shown in frequently expostulate by their Ambassadors,
Table 2 on page 124. A Load or Store instruction accusing us of making a Schism in Religion,
that maps to a control register on a device may by offending against a fundamental Doctrine
require that the value loaded or stored have its bytes of our great Prophet Lustrog, in the fifty-
reversed; if this is required, the Load and Store with fourth Chapter of the Brundrecal, (which is
Byte Reversal instructions can be used. Any require- their Alcoran.) This, however, is thought to
ment for such byte reversal for a particular I/O device be a mere Strain upon the text: For the
register is independent of whether the PowerPC Words are these; That all true Believers shall
system is running in Big-Endian or Little-Endian mode. break their Eggs at the convenient End: and
 which is the convenient End, seems, in my
Similarly, the address sent to an I/O device by an humble Opinion, to be left to every Man's
eciwx or ecowx instruction (see Book II, PowerPC Conscience, or at least in the Power of the
Virtual Environment Architecture) is subject to the chief Magistrate to determine. Now the Big-
effective address modification shown in Table 2. Endian Exiles have found so much Credit in
 the Emperor of Blefuscu's Court; and so
 much private Assistance and Encouragement
 from their Party here at home, that a bloody
 War has been carried on between the two
 Empires for six and thirty Moons with various
 Success; during which Time we have lost
 Forty Capital Ships, and a much greater

128 PowerPC User Instruction Set Architecture"
ppc_isa,PowerPC User Instruction Set Architecture Book I,decomp-orchestrator/knowledge/sources/rag_search/powerpc_docs/data/pdfs/ppc_isa.pdf,139,82,"Version 2.01

 Number of smaller Vessels, together with paring to make a Descent upon us: and his
 thirty thousand of our best Seamen and Sol- Imperial Majesty, placing great Confidence in
 diers; and the Damage received by the your Valour and Strength, hath commanded
 Enemy is reckoned to be somewhat greater me to lay this Account of his Affairs before
 than ours. However, they have now you.
 equipped a numerous Fleet, and are just pre-

 Chapter 5. Optional Facilities and Instructions 129"
ppc_isa,PowerPC User Instruction Set Architecture Book I,decomp-orchestrator/knowledge/sources/rag_search/powerpc_docs/data/pdfs/ppc_isa.pdf,140,8,"Version 2.01

130 PowerPC User Instruction Set Architecture"
ppc_isa,PowerPC User Instruction Set Architecture Book I,decomp-orchestrator/knowledge/sources/rag_search/powerpc_docs/data/pdfs/ppc_isa.pdf,141,207,"Version 2.01

Chapter 6. Optional Facilities and Instructions that are being
Phased Out of the Architecture

 6.1 Move To Condition Register from
 XER . . . . . . . . . . . . . . . . . . . . 131

The facilities and instructions described in this
chapter are optional. An implementation may provide
 6.1 Move To Condition Register
all, some, or none of them. from XER
Warning: These facilities and instructions are being
phased out of the architecture. The mcrxr instruction is being phased out of the archi-
 tecture. Its description is included here as an aid to
 constructing operating system code to emulate it.

 Move to Condition Register from XER
 X-form
 mcrxr BF

 31 BF // /// /// 512 /
 0 6 9 11 16 21 31

 CR4×BF:4×B F + 3 ← XER32:35
 XER32:35 ← 0b0000
 The contents of XER32:35 are copied to Condition Reg-
 ister field BF. XER32:35 are set to zero.

 Special Registers Altered:
 CR field BF XER 32:35

 Programming Note
 Warning: This instruction has been phased out of
 the architecture. Attempting to execute this
 instruction will cause the system illegal instruction
 error handler to be invoked.

 Chapter 6. Optional Facilities and Instructions that are being Phased Out 131"
ppc_isa,PowerPC User Instruction Set Architecture Book I,decomp-orchestrator/knowledge/sources/rag_search/powerpc_docs/data/pdfs/ppc_isa.pdf,142,8,"Version 2.01

132 PowerPC User Instruction Set Architecture"
ppc_isa,PowerPC User Instruction Set Architecture Book I,decomp-orchestrator/knowledge/sources/rag_search/powerpc_docs/data/pdfs/ppc_isa.pdf,143,145,"Version 2.01

Appendix A. Suggested Floating-Point Models

A.1 Floating-Point Round to Single-Precision Model
The following describes algorithmically the operation of the Floating Round to Single-Precision instruction.

 If (FRB)1:11 < 897 and (FRB)1:63 > 0 then
 Do
 If FPSCRUE = 0 then goto Disabled Exponent Underflow
 If FPSCRUE = 1 then goto Enabled Exponent Underflow
 End

 If (FRB)1:11 > 1150 and (FRB)1:11 < 2047 then
 Do
 If FPSCROE = 0 then goto Disabled Exponent Overflow
 If FPSCROE = 1 then goto Enabled Exponent Overflow
 End

 If (FRB)1:11 > 896 and (FRB)1:11 < 1151 then goto Normal Operand

 If (FRB)1:63 = 0 then goto Zero Operand

 If (FRB)1:11 = 2047 then
 Do
 If (FRB)12:63 = 0 then goto Infinity Operand
 If (FRB)12 = 1 then goto QNaN Operand
 If (FRB)12 = 0 and (FRB)13:63 > 0 then goto SNaN Operand
 End

 Appendix A. Suggested Floating-Point Models 133"
ppc_isa,PowerPC User Instruction Set Architecture Book I,decomp-orchestrator/knowledge/sources/rag_search/powerpc_docs/data/pdfs/ppc_isa.pdf,144,244,"Version 2.01

Disabled Exponent Underflow:

 sign ← (FRB)0
 If (FRB)1:11 = 0 then
 Do
 exp ← − 1022
 frac 0:52 ← 0b0 || (FRB)12:63
 End
 If (FRB)1:11 > 0 then
 Do
 exp ← (FRB)1:11 − 1023
 frac 0:52 ← 0b1 || (FRB)12:63
 End
 Denormalize operand:
 G || R || X ← 0b000
 Do while exp < − 126
 exp ← exp + 1
 frac 0:52 || G || R || X ← 0b0 || frac 0:52 || G || (R | X)
 End
 FPSCRUX ← (frac 24:52 || G || R || X) > 0
 Round Single(sign,exp,frac 0:52,G,R,X)
 FPSCRXX ← FPSCRXX | FPSCRFI
 If frac 0:52 = 0 then
 Do
 FRT0 ← sign
 FRT1:63 ← 0
 If sign = 0 then FPSCRFPRF ← “ + zero”
 If sign = 1 then FPSCRFPRF ← “ − zero”
 End
 If frac 0:52 > 0 then
 Do
 If frac 0 = 1 then
 Do
 If sign = 0 then FPSCRFPRF ← “ + normal number”
 If sign = 1 then FPSCRFPRF ← “ − normal number”
 End
 If frac 0 = 0 then
 Do
 If sign = 0 then FPSCRFPRF ← “ + denormalized number”
 If sign = 1 then FPSCRFPRF ← “ − denormalized number”
 End
 Normalize operand:
 Do while frac 0 = 0
 exp ← exp− 1
 frac 0:52 ← frac 1:52 || 0b0
 End
 FRT0 ← sign
 FRT1:11 ← exp + 1023
 FRT12:63 ← frac 1:52
 End
 Done

134 PowerPC User Instruction Set Architecture"
ppc_isa,PowerPC User Instruction Set Architecture Book I,decomp-orchestrator/knowledge/sources/rag_search/powerpc_docs/data/pdfs/ppc_isa.pdf,145,334,"Version 2.01

Enabled Exponent Underflow:

 FPSCRUX ← 1
 sign ← (FRB)0
 If (FRB)1:11 = 0 then
 Do
 exp ← − 1022
 frac 0:52 ← 0b0 || (FRB)12:63
 End
 If (FRB)1:11 > 0 then
 Do
 exp ← (FRB)1:11 − 1023
 frac 0:52 ← 0b1 || (FRB)12:63
 End
 Normalize operand:
 Do while frac 0 = 0
 exp ← exp − 1
 frac 0:52 ← frac 1:52 || 0b0
 End
 Round Single(sign,exp,frac 0:52,0,0,0)
 FPSCRXX ← FPSCRXX | FPSCRFI
 exp ← exp + 192
 FRT0 ← sign
 FRT1:11 ← exp + 1023
 FRT12:63 ← frac 1:52
 If sign = 0 then FPSCRFPRF ← “ + normal number”
 If sign = 1 then FPSCRFPRF ← “ − normal number”
 Done

Disabled Exponent Overflow:

 FPSCROX ← 1
 If FPSCRRN = 0b00 then /* Round to Nearest */
 Do
 If (FRB)0 = 0 then FRT ← 0x7FF0_0000_0000_0000
 If (FRB)0 = 1 then FRT ← 0xFFF0_0000_0000_0000
 If (FRB)0 = 0 then FPSCRFPRF ← “ + infinity”
 If (FRB)0 = 1 then FPSCRFPRF ← “ − infinity”
 End
 If FPSCRRN = 0b01 then /* Round toward Zero */
 Do
 If (FRB)0 = 0 then FRT ← 0x47EF_FFFF_E000_0000
 If (FRB)0 = 1 then FRT ← 0xC7EF_FFFF_E000_0000
 If (FRB)0 = 0 then FPSCRFPRF ← “ + normal number”
 If (FRB)0 = 1 then FPSCRFPRF ← “ − normal number”
 End
 If FPSCRRN = 0b10 then /* Round toward +Infinity */
 Do
 If (FRB)0 = 0 then FRT ← 0x7FF0_0000_0000_0000
 If (FRB)0 = 1 then FRT ← 0xC7EF_FFFF_E000_0000
 If (FRB)0 = 0 then FPSCRFPRF ← “ + infinity”
 If (FRB)0 = 1 then FPSCRFPRF ← “ − normal number”
 End
 If FPSCRRN = 0b11 then /* Round toward − Infinity */
 Do
 If (FRB)0 = 0 then FRT ← 0x47EF_FFFF_E000_0000
 If (FRB)0 = 1 then FRT ← 0xFFF0_0000_0000_0000
 If (FRB)0 = 0 then FPSCRFPRF ← “ + normal number”
 If (FRB)0 = 1 then FPSCRFPRF ← “ − infinity”
 End
 FPSCRFR ← undefined
 FPSCRFI ← 1
 FPSCRXX ← 1
 Done

 Appendix A. Suggested Floating-Point Models 135"
ppc_isa,PowerPC User Instruction Set Architecture Book I,decomp-orchestrator/knowledge/sources/rag_search/powerpc_docs/data/pdfs/ppc_isa.pdf,146,184,"Version 2.01

Enabled Exponent Overflow:

 sign ← (FRB)0
 exp ← (FRB)1:11 − 1023
 frac 0:52 ← 0b1 || (FRB)12:63
 Round Single(sign,exp,frac 0:52,0,0,0)
 FPSCRXX ← FPSCRXX | FPSCRFI
Enabled Overflow:
 FPSCROX ← 1
 exp ← exp − 192
 FRT0 ← sign
 FRT1:11 ← exp + 1023
 FRT12:63 ← frac 1:52
 If sign = 0 then FPSCRFPRF ← “ + normal number”
 If sign = 1 then FPSCRFPRF ← “ − normal number”
 Done

Zero Operand:

 FRT ← (FRB)
 If (FRB)0 = 0 then FPSCRFPRF ← “ + zero”
 If (FRB)0 = 1 then FPSCRFPRF ← “ − zero”
 FPSCRFR FI ← 0b00
 Done

Infinity Operand:

 FRT ← (FRB)
 If (FRB)0 = 0 then FPSCRFPRF ← “ + infinity”
 If (FRB)0 = 1 then FPSCRFPRF ← “ − infinity”
 FPSCRFR FI ← 0b00
 Done

QNaN Operand:

 FRT ← (FRB)0:34 || 290
 FPSCRFPRF ← “QNaN”
 FPSCRFR FI ← 0b00
 Done

SNaN Operand:

 FPSCRVXSNAN ← 1
 If FPSCRVE = 0 then
 Do
 FRT0:11 ← (FRB)0:11
 FRT12 ← 1
 FRT13:63 ← (FRB)13:34 || 290
 FPSCRFPRF ← “QNaN”
 End
 FPSCRFR FI ← 0b00
 Done

136 PowerPC User Instruction Set Architecture"
ppc_isa,PowerPC User Instruction Set Architecture Book I,decomp-orchestrator/knowledge/sources/rag_search/powerpc_docs/data/pdfs/ppc_isa.pdf,147,357,"Version 2.01

Normal Operand:

 sign ← (FRB)0
 exp ← (FRB)1:11 − 1023
 frac 0:52 ← 0b1 || (FRB)12:63
 Round Single(sign,exp,frac 0:52,0,0,0)
 FPSCRXX ← FPSCRXX | FPSCRFI
 If exp > 127 and FPSCROE = 0 then go to Disabled Exponent Overflow
 If exp > 127 and FPSCROE = 1 then go to Enabled Overflow
 FRT0 ← sign
 FRT1:11 ← exp + 1023
 FRT12:63 ← frac 1:52
 If sign = 0 then FPSCRFPRF ← “ + normal number”
 If sign = 1 then FPSCRFPRF ← “ − normal number”
 Done

Round Single(sign,exp,frac 0:52,G,R,X):

 inc ← 0
 lsb ← frac 23
 gbit ← frac 24
 rbit ← frac 25
 xbit ← (frac 26:52||G||R||X)≠ 0
 If FPSCRRN = 0b00 then /* Round to Nearest */
 Do /* comparisons ignore u bits */
 If sign || lsb || gbit || rbit || xbit = 0bu11uu then inc ← 1
 If sign || lsb || gbit || rbit || xbit = 0bu011u then inc ← 1
 If sign || lsb || gbit || rbit || xbit = 0bu01u1 then inc ← 1
 End
 If FPSCRRN = 0b10 then /* Round toward +Infinity */
 Do /* comparisons ignore u bits */
 If sign || lsb || gbit || rbit || xbit = 0b0u1uu then inc ← 1
 If sign || lsb || gbit || rbit || xbit = 0b0uu1u then inc ← 1
 If sign || lsb || gbit || rbit || xbit = 0b0uuu1 then inc ← 1
 End
 If FPSCRRN = 0b11 then /* Round toward − Infinity */
 Do /* comparisons ignore u bits */
 If sign || lsb || gbit || rbit || xbit = 0b1u1uu then inc ← 1
 If sign || lsb || gbit || rbit || xbit = 0b1uu1u then inc ← 1
 If sign || lsb || gbit || rbit || xbit = 0b1uuu1 then inc ← 1
 End
 frac 0:23 ← frac 0:23 + inc
 If carry_out = 1 then
 Do
 frac 0:23 ← 0b1 || frac 0:22
 exp ← exp + 1
 End
 frac 24:52 ← 290
 FPSCRFR ← inc
 FPSCRFI ← gbit | rbit | xbit
 Return

 Appendix A. Suggested Floating-Point Models 137"
